Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on
G14,Crowd crushes,"Unnamed - Sofia, Bulgaria",Children aged 10 to 14 killed on the stairway leading to the entrance of a discothèque.,2001-12-21,2001-12-21,7,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Mina, Saudi Arabia",Occurred during the Stoning of the Devil ritual of the Hajj pilgrimage.,2003-02-11,2003-02-11,14,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2003 E2 nightclub stampede - Chicago, United States","Crush in the stairway exit to the nightclub, after a pepper spray was used on an upper-story dance floor.",2003-02-17,2003-02-17,21,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"The Station nightclub fire - West Warwick, Rhode Island, United States",Many of the victims trampled.,2003-02-20,2003-02-20,100,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2004 Hajj stampede - Mina, Saudi Arabia",Occurred at Jamarat Bridge during the Stoning of the Devil ritual of the Hajj.,2004-02-01,2004-02-01,251,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2004 Miyun stampede - Miyun County, Beijing, China",15 others injured in a crowd crush during Lantern Festival in Mihong Park.,2004-02-05,2004-02-05,37,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Saree Stampede - Lucknow, India",Women were killed in a crush after people rushed to collect free sarees.,2004-04-12,2004-04-12,21,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Mandher Devi temple stampede - Maharashtra, India",Hindu pilgrims surged near Mandhradevi temple.,2005-01-25,2005-01-25,291,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Tehran, Iran",Crush after Iran-Japan match (2006 FIFA World Cup qualification) when leaving Azadi Stadium.,2005-03-25,2005-03-25,7,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2005 Al-Aimmah Bridge disaster - Baghdad, Iraq","Rumors among Shiite pilgrims of a suicide bomber led to mass panic and a crush on the bridge, killing many before it finally collapsed.",2005-08-31,2005-08-31,953,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2005 December Chennai stampede - Chennai, India",Crush as flood relief supplies were handed out to homeless refugees.,2005-12-18,2005-12-18,42,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
