Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on
G81,Coup attempts,Suriname 1980-08-15,Successful coup in Suriname,1980-08-15,1980-08-15,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ecuador 1952-03-03,Unsuccessful coup in Ecuador,1952-03-03,1952-03-03,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ecuador 1954-12-23,Unsuccessful coup in Ecuador,1954-12-23,1954-12-23,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ecuador 1956-08-07,Unsuccessful coup in Ecuador,1956-08-07,1956-08-07,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ecuador 1961-11-08,Successful coup in Ecuador,1961-11-08,1961-11-08,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ecuador 1963-07-11,Successful coup in Ecuador,1963-07-11,1963-07-11,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ecuador 1966-03-29,Successful coup in Ecuador,1966-03-29,1966-03-29,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ecuador 1972-02-15,Successful coup in Ecuador,1972-02-15,1972-02-15,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ecuador 1975-09-01,Unsuccessful coup in Ecuador,1975-09-01,1975-09-01,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ecuador 1976-01-11,Successful coup in Ecuador,1976-01-11,1976-01-11,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ecuador 1986-03-08,Unsuccessful coup in Ecuador,1986-03-08,1986-03-08,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ecuador 2000-01-21,Successful coup in Ecuador,2000-01-21,2000-01-21,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Peru 1954-08-10,Unsuccessful coup in Peru,1954-08-10,1954-08-10,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Peru 1956-02-16,Unsuccessful coup in Peru,1956-02-16,1956-02-16,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Peru 1962-07-18,Successful coup in Peru,1962-07-18,1962-07-18,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Peru 1963-03-03,Successful coup in Peru,1963-03-03,1963-03-03,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Peru 1968-10-03,Successful coup in Peru,1968-10-03,1968-10-03,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Peru 1975-08-29,Successful coup in Peru,1975-08-29,1975-08-29,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Peru 1992-11-13,Unsuccessful coup in Peru,1992-11-13,1992-11-13,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Peru 2000-10-30,Unsuccessful coup in Peru,2000-10-30,2000-10-30,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Brazil 1955-11-11,Successful coup in Brazil,1955-11-11,1955-11-11,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Brazil 1959-12-03,Unsuccessful coup in Brazil,1959-12-03,1959-12-03,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Brazil 1963-09-12,Unsuccessful coup in Brazil,1963-09-12,1963-09-12,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Brazil 1964-03-30,Successful coup in Brazil,1964-03-30,1964-03-30,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Brazil 1964-04-01,Successful coup in Brazil,1964-04-01,1964-04-01,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Brazil 1969-08-31,Successful coup in Brazil,1969-08-31,1969-08-31,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1950-07-22,Unsuccessful coup in Bolivia,1950-07-22,1950-07-22,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1951-05-16,Successful coup in Bolivia,1951-05-16,1951-05-16,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1952-04-09,Successful coup in Bolivia,1952-04-09,1952-04-09,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1953-01-06,Unsuccessful coup in Bolivia,1953-01-06,1953-01-06,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1958-10-21,Unsuccessful coup in Bolivia,1958-10-21,1958-10-21,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1959-04-19,Unsuccessful coup in Bolivia,1959-04-19,1959-04-19,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1960-03-19,Unsuccessful coup in Bolivia,1960-03-19,1960-03-19,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1964-11-03,Successful coup in Bolivia,1964-11-03,1964-11-03,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1969-09-26,Successful coup in Bolivia,1969-09-26,1969-09-26,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1970-10-06,Successful coup in Bolivia,1970-10-06,1970-10-06,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1971-01-10,Unsuccessful coup in Bolivia,1971-01-10,1971-01-10,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1971-08-22,Successful coup in Bolivia,1971-08-22,1971-08-22,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1974-06-05,Unsuccessful coup in Bolivia,1974-06-05,1974-06-05,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1978-07-21,Successful coup in Bolivia,1978-07-21,1978-07-21,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1978-11-24,Successful coup in Bolivia,1978-11-24,1978-11-24,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1979-10-11,Unsuccessful coup in Bolivia,1979-10-11,1979-10-11,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1979-11-01,Successful coup in Bolivia,1979-11-01,1979-11-01,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1980-07-17,Successful coup in Bolivia,1980-07-17,1980-07-17,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1981-05-15,Unsuccessful coup in Bolivia,1981-05-15,1981-05-15,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1981-05-25,Unsuccessful coup in Bolivia,1981-05-25,1981-05-25,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1981-06-27,Unsuccessful coup in Bolivia,1981-06-27,1981-06-27,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1981-08-03,Successful coup in Bolivia,1981-08-03,1981-08-03,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Bolivia 1984-06-30,Unsuccessful coup in Bolivia,1984-06-30,1984-06-30,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Paraguay 1954-05-05,Successful coup in Paraguay,1954-05-05,1954-05-05,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Paraguay 1955-12-21,Unsuccessful coup in Paraguay,1955-12-21,1955-12-21,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Paraguay 1989-02-03,Successful coup in Paraguay,1989-02-03,1989-02-03,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Paraguay 2000-05-18,Unsuccessful coup in Paraguay,2000-05-18,2000-05-18,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Chile 1973-06-29,Unsuccessful coup in Chile,1973-06-29,1973-06-29,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Chile 1973-09-11,Successful coup in Chile,1973-09-11,1973-09-11,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1951-09-28,Unsuccessful coup in Argentina,1951-09-28,1951-09-28,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1955-06-16,Unsuccessful coup in Argentina,1955-06-16,1955-06-16,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1955-09-16,Successful coup in Argentina,1955-09-16,1955-09-16,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1955-11-13,Successful coup in Argentina,1955-11-13,1955-11-13,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1956-06-09,Unsuccessful coup in Argentina,1956-06-09,1956-06-09,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1960-06-13,Unsuccessful coup in Argentina,1960-06-13,1960-06-13,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1960-11-30,Unsuccessful coup in Argentina,1960-11-30,1960-11-30,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1961-08-11,Unsuccessful coup in Argentina,1961-08-11,1961-08-11,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1962-03-28,Successful coup in Argentina,1962-03-28,1962-03-28,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1962-08-08,Unsuccessful coup in Argentina,1962-08-08,1962-08-08,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1962-09-19,Unsuccessful coup in Argentina,1962-09-19,1962-09-19,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1963-04-02,Unsuccessful coup in Argentina,1963-04-02,1963-04-02,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1966-06-28,Successful coup in Argentina,1966-06-28,1966-06-28,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1970-06-08,Successful coup in Argentina,1970-06-08,1970-06-08,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1971-03-22,Successful coup in Argentina,1971-03-22,1971-03-22,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1971-10-08,Unsuccessful coup in Argentina,1971-10-08,1971-10-08,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1975-12-18,Unsuccessful coup in Argentina,1975-12-18,1975-12-18,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1975-12-23,Unsuccessful coup in Argentina,1975-12-23,1975-12-23,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1976-03-24,Successful coup in Argentina,1976-03-24,1976-03-24,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Argentina 1988-12-02,Unsuccessful coup in Argentina,1988-12-02,1988-12-02,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Uruguay 1973-02-10,Successful coup in Uruguay,1973-02-10,1973-02-10,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Uruguay 1976-06-12,Successful coup in Uruguay,1976-06-12,1976-06-12,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Spain 1981-02-23,Unsuccessful coup in Spain,1981-02-23,1981-02-23,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
